k,algorithm,edge_group,split,dynamic_stage,value
45,BFS2Vec,doi_collectionSpecie,0.8,1st,0.384
45,BFS2Vec,doi_collectionSpecie,0.8,2nd,0.5747126436781609
45,BFS2Vec,doi_collectionSpecie,0.8,3rd,0.711864406779661
45,BFS2Vec,doi_collectionSpecie,0.8,4th,0.7241379310344828
45,BFS2Vec,doi_collectionSpecie,0.8,1st,0.448
45,BFS2Vec,doi_collectionSpecie,0.8,2nd,0.5930232558139535
45,BFS2Vec,doi_collectionSpecie,0.8,3rd,0.7857142857142857
45,BFS2Vec,doi_collectionSpecie,0.8,4th,0.7407407407407407
45,BFS2Vec,doi_collectionSpecie,0.8,1st,0.424
45,BFS2Vec,doi_collectionSpecie,0.8,2nd,0.5581395348837209
45,BFS2Vec,doi_collectionSpecie,0.8,3rd,0.7627118644067796
45,BFS2Vec,doi_collectionSpecie,0.8,4th,0.7241379310344828
45,BFS2Vec,doi_collectionSpecie,0.8,1st,0.384
45,BFS2Vec,doi_collectionSpecie,0.8,2nd,0.6551724137931034
45,BFS2Vec,doi_collectionSpecie,0.8,3rd,0.7192982456140351
45,BFS2Vec,doi_collectionSpecie,0.8,4th,0.7857142857142857
45,BFS2Vec,doi_collectionSpecie,0.8,1st,0.488
45,BFS2Vec,doi_collectionSpecie,0.8,2nd,0.5568181818181818
45,BFS2Vec,doi_collectionSpecie,0.8,3rd,0.6896551724137931
45,BFS2Vec,doi_collectionSpecie,0.8,4th,0.8518518518518519
45,BFS2Vec,doi_collectionSpecie,0.8,1st,0.456
45,BFS2Vec,doi_collectionSpecie,0.8,2nd,0.5977011494252874
45,BFS2Vec,doi_collectionSpecie,0.8,3rd,0.6842105263157895
45,BFS2Vec,doi_collectionSpecie,0.8,4th,0.8214285714285714
50,BFS2Vec,doi_collectionSpecie,0.8,1st,0.48
50,BFS2Vec,doi_collectionSpecie,0.8,2nd,0.6463414634146342
50,BFS2Vec,doi_collectionSpecie,0.8,3rd,0.7454545454545455
50,BFS2Vec,doi_collectionSpecie,0.8,4th,0.9259259259259259
50,BFS2Vec,doi_collectionSpecie,0.8,1st,0.48
50,BFS2Vec,doi_collectionSpecie,0.8,2nd,0.6904761904761905
50,BFS2Vec,doi_collectionSpecie,0.8,3rd,0.7017543859649122
50,BFS2Vec,doi_collectionSpecie,0.8,4th,0.8214285714285714
50,BFS2Vec,doi_collectionSpecie,0.8,1st,0.48
50,BFS2Vec,doi_collectionSpecie,0.8,2nd,0.5977011494252874
50,BFS2Vec,doi_collectionSpecie,0.8,3rd,0.75
50,BFS2Vec,doi_collectionSpecie,0.8,4th,0.7586206896551724
50,BFS2Vec,doi_collectionSpecie,0.8,1st,0.448
50,BFS2Vec,doi_collectionSpecie,0.8,2nd,0.6823529411764706
50,BFS2Vec,doi_collectionSpecie,0.8,3rd,0.7241379310344828
50,BFS2Vec,doi_collectionSpecie,0.8,4th,0.8148148148148148
50,BFS2Vec,doi_collectionSpecie,0.8,1st,0.448
50,BFS2Vec,doi_collectionSpecie,0.8,2nd,0.632183908045977
50,BFS2Vec,doi_collectionSpecie,0.8,3rd,0.7796610169491526
50,BFS2Vec,doi_collectionSpecie,0.8,4th,0.7586206896551724
50,BFS2Vec,doi_collectionSpecie,0.8,1st,0.504
50,BFS2Vec,doi_collectionSpecie,0.8,2nd,0.6627906976744186
50,BFS2Vec,doi_collectionSpecie,0.8,3rd,0.7857142857142857
50,BFS2Vec,doi_collectionSpecie,0.8,4th,0.7407407407407407
50,BFS2Vec,doi_collectionSpecie,0.8,1st,0.472
50,BFS2Vec,doi_collectionSpecie,0.8,2nd,0.6046511627906976
50,BFS2Vec,doi_collectionSpecie,0.8,3rd,0.7966101694915254
50,BFS2Vec,doi_collectionSpecie,0.8,4th,0.8275862068965517
50,BFS2Vec,doi_collectionSpecie,0.8,1st,0.448
50,BFS2Vec,doi_collectionSpecie,0.8,2nd,0.735632183908046
50,BFS2Vec,doi_collectionSpecie,0.8,3rd,0.7368421052631579
50,BFS2Vec,doi_collectionSpecie,0.8,4th,0.7857142857142857
50,BFS2Vec,doi_collectionSpecie,0.8,1st,0.504
50,BFS2Vec,doi_collectionSpecie,0.8,2nd,0.6022727272727273
50,BFS2Vec,doi_collectionSpecie,0.8,3rd,0.7068965517241379
50,BFS2Vec,doi_collectionSpecie,0.8,4th,0.8888888888888888
50,BFS2Vec,doi_collectionSpecie,0.8,1st,0.48
50,BFS2Vec,doi_collectionSpecie,0.8,2nd,0.6206896551724138
50,BFS2Vec,doi_collectionSpecie,0.8,3rd,0.7719298245614035
50,BFS2Vec,doi_collectionSpecie,0.8,4th,0.8214285714285714
1,BFS2Vec,doi_collectionSite,0.8,1st,0.0
1,BFS2Vec,doi_collectionSite,0.8,2nd,0.04597701149425287
1,BFS2Vec,doi_collectionSite,0.8,3rd,0.017241379310344827
1,BFS2Vec,doi_collectionSite,0.8,4th,0.0
1,BFS2Vec,doi_collectionSite,0.8,1st,0.024390243902439025
1,BFS2Vec,doi_collectionSite,0.8,2nd,0.023529411764705882
1,BFS2Vec,doi_collectionSite,0.8,3rd,0.017241379310344827
1,BFS2Vec,doi_collectionSite,0.8,4th,0.0
1,BFS2Vec,doi_collectionSite,0.8,1st,0.016260162601626018
1,BFS2Vec,doi_collectionSite,0.8,2nd,0.012345679012345678
1,BFS2Vec,doi_collectionSite,0.8,3rd,0.03636363636363636
1,BFS2Vec,doi_collectionSite,0.8,4th,0.037037037037037035
1,BFS2Vec,doi_collectionSite,0.8,1st,0.008130081300813009
1,BFS2Vec,doi_collectionSite,0.8,2nd,0.024390243902439025
1,BFS2Vec,doi_collectionSite,0.8,3rd,0.01818181818181818
1,BFS2Vec,doi_collectionSite,0.8,4th,0.037037037037037035
1,BFS2Vec,doi_collectionSite,0.8,1st,0.056910569105691054
1,BFS2Vec,doi_collectionSite,0.8,2nd,0.0
1,BFS2Vec,doi_collectionSite,0.8,3rd,0.017857142857142856
1,BFS2Vec,doi_collectionSite,0.8,4th,0.037037037037037035
1,BFS2Vec,doi_collectionSite,0.8,1st,0.016260162601626018
1,BFS2Vec,doi_collectionSite,0.8,2nd,0.011904761904761904
1,BFS2Vec,doi_collectionSite,0.8,3rd,0.017543859649122806
1,BFS2Vec,doi_collectionSite,0.8,4th,0.034482758620689655
1,BFS2Vec,doi_collectionSite,0.8,1st,0.008130081300813009
1,BFS2Vec,doi_collectionSite,0.8,2nd,0.03529411764705882
1,BFS2Vec,doi_collectionSite,0.8,3rd,0.01818181818181818
1,BFS2Vec,doi_collectionSite,0.8,4th,0.03571428571428571
1,BFS2Vec,doi_collectionSite,0.8,1st,0.008130081300813009
1,BFS2Vec,doi_collectionSite,0.8,2nd,0.011904761904761904
1,BFS2Vec,doi_collectionSite,0.8,3rd,0.03508771929824561
1,BFS2Vec,doi_collectionSite,0.8,4th,0.03333333333333333
1,BFS2Vec,doi_collectionSite,0.8,1st,0.04065040650406504
1,BFS2Vec,doi_collectionSite,0.8,2nd,0.011764705882352941
1,BFS2Vec,doi_collectionSite,0.8,3rd,0.01818181818181818
1,BFS2Vec,doi_collectionSite,0.8,4th,0.03571428571428571
1,BFS2Vec,doi_collectionSite,0.8,1st,0.008130081300813009
1,BFS2Vec,doi_collectionSite,0.8,2nd,0.011764705882352941
1,BFS2Vec,doi_collectionSite,0.8,3rd,0.01818181818181818
1,BFS2Vec,doi_collectionSite,0.8,4th,0.037037037037037035
5,BFS2Vec,doi_collectionSite,0.8,1st,0.04065040650406504
5,BFS2Vec,doi_collectionSite,0.8,2nd,0.14942528735632185
5,BFS2Vec,doi_collectionSite,0.8,3rd,0.1724137931034483
5,BFS2Vec,doi_collectionSite,0.8,4th,0.1111111111111111
5,BFS2Vec,doi_collectionSite,0.8,1st,0.08943089430894309
5,BFS2Vec,doi_collectionSite,0.8,2nd,0.058823529411764705
5,BFS2Vec,doi_collectionSite,0.8,3rd,0.1206896551724138
5,BFS2Vec,doi_collectionSite,0.8,4th,0.20689655172413793
5,BFS2Vec,doi_collectionSite,0.8,1st,0.07317073170731707
5,BFS2Vec,doi_collectionSite,0.8,2nd,0.04938271604938271
5,BFS2Vec,doi_collectionSite,0.8,3rd,0.09090909090909091
5,BFS2Vec,doi_collectionSite,0.8,4th,0.14814814814814814
5,BFS2Vec,doi_collectionSite,0.8,1st,0.024390243902439025
5,BFS2Vec,doi_collectionSite,0.8,2nd,0.08536585365853659
5,BFS2Vec,doi_collectionSite,0.8,3rd,0.09090909090909091
5,BFS2Vec,doi_collectionSite,0.8,4th,0.14814814814814814
5,BFS2Vec,doi_collectionSite,0.8,1st,0.12195121951219512
5,BFS2Vec,doi_collectionSite,0.8,2nd,0.08333333333333333
5,BFS2Vec,doi_collectionSite,0.8,3rd,0.08928571428571429
5,BFS2Vec,doi_collectionSite,0.8,4th,0.14814814814814814
5,BFS2Vec,doi_collectionSite,0.8,1st,0.08943089430894309
5,BFS2Vec,doi_collectionSite,0.8,2nd,0.09523809523809523
5,BFS2Vec,doi_collectionSite,0.8,3rd,0.08771929824561403
5,BFS2Vec,doi_collectionSite,0.8,4th,0.20689655172413793
5,BFS2Vec,doi_collectionSite,0.8,1st,0.10569105691056911
5,BFS2Vec,doi_collectionSite,0.8,2nd,0.09411764705882353
5,BFS2Vec,doi_collectionSite,0.8,3rd,0.12727272727272726
5,BFS2Vec,doi_collectionSite,0.8,4th,0.17857142857142858
5,BFS2Vec,doi_collectionSite,0.8,1st,0.10569105691056911
5,BFS2Vec,doi_collectionSite,0.8,2nd,0.05952380952380952
5,BFS2Vec,doi_collectionSite,0.8,3rd,0.08771929824561403
5,BFS2Vec,doi_collectionSite,0.8,4th,0.2
5,BFS2Vec,doi_collectionSite,0.8,1st,0.08130081300813008
5,BFS2Vec,doi_collectionSite,0.8,2nd,0.058823529411764705
5,BFS2Vec,doi_collectionSite,0.8,3rd,0.10909090909090909
5,BFS2Vec,doi_collectionSite,0.8,4th,0.17857142857142858
5,BFS2Vec,doi_collectionSite,0.8,1st,0.024390243902439025
5,BFS2Vec,doi_collectionSite,0.8,2nd,0.08235294117647059
5,BFS2Vec,doi_collectionSite,0.8,3rd,0.12727272727272726
5,BFS2Vec,doi_collectionSite,0.8,4th,0.2222222222222222
10,BFS2Vec,doi_collectionSite,0.8,1st,0.11382113821138211
10,BFS2Vec,doi_collectionSite,0.8,2nd,0.22988505747126436
10,BFS2Vec,doi_collectionSite,0.8,3rd,0.27586206896551724
10,BFS2Vec,doi_collectionSite,0.8,4th,0.18518518518518517
10,BFS2Vec,doi_collectionSite,0.8,1st,0.15447154471544716
10,BFS2Vec,doi_collectionSite,0.8,2nd,0.12941176470588237
10,BFS2Vec,doi_collectionSite,0.8,3rd,0.22413793103448276
10,BFS2Vec,doi_collectionSite,0.8,4th,0.3103448275862069
10,BFS2Vec,doi_collectionSite,0.8,1st,0.14634146341463414
10,BFS2Vec,doi_collectionSite,0.8,2nd,0.16049382716049382
10,BFS2Vec,doi_collectionSite,0.8,3rd,0.16363636363636364
10,BFS2Vec,doi_collectionSite,0.8,4th,0.2222222222222222
10,BFS2Vec,doi_collectionSite,0.8,1st,0.11382113821138211
10,BFS2Vec,doi_collectionSite,0.8,2nd,0.15853658536585366
10,BFS2Vec,doi_collectionSite,0.8,3rd,0.14545454545454545
10,BFS2Vec,doi_collectionSite,0.8,4th,0.2962962962962963
10,BFS2Vec,doi_collectionSite,0.8,1st,0.18699186991869918
10,BFS2Vec,doi_collectionSite,0.8,2nd,0.17857142857142858
10,BFS2Vec,doi_collectionSite,0.8,3rd,0.16071428571428573
10,BFS2Vec,doi_collectionSite,0.8,4th,0.18518518518518517
10,BFS2Vec,doi_collectionSite,0.8,1st,0.2032520325203252
10,BFS2Vec,doi_collectionSite,0.8,2nd,0.16666666666666666
10,BFS2Vec,doi_collectionSite,0.8,3rd,0.19298245614035087
10,BFS2Vec,doi_collectionSite,0.8,4th,0.20689655172413793
10,BFS2Vec,doi_collectionSite,0.8,1st,0.14634146341463414
10,BFS2Vec,doi_collectionSite,0.8,2nd,0.16470588235294117
10,BFS2Vec,doi_collectionSite,0.8,3rd,0.2
10,BFS2Vec,doi_collectionSite,0.8,4th,0.25
10,BFS2Vec,doi_collectionSite,0.8,1st,0.17073170731707318
10,BFS2Vec,doi_collectionSite,0.8,2nd,0.11904761904761904
10,BFS2Vec,doi_collectionSite,0.8,3rd,0.21052631578947367
10,BFS2Vec,doi_collectionSite,0.8,4th,0.3333333333333333
10,BFS2Vec,doi_collectionSite,0.8,1st,0.21951219512195122
10,BFS2Vec,doi_collectionSite,0.8,2nd,0.12941176470588237
10,BFS2Vec,doi_collectionSite,0.8,3rd,0.2
10,BFS2Vec,doi_collectionSite,0.8,4th,0.32142857142857145
10,BFS2Vec,doi_collectionSite,0.8,1st,0.08943089430894309
10,BFS2Vec,doi_collectionSite,0.8,2nd,0.1411764705882353
10,BFS2Vec,doi_collectionSite,0.8,3rd,0.2
10,BFS2Vec,doi_collectionSite,0.8,4th,0.3333333333333333
15,BFS2Vec,doi_collectionSite,0.8,1st,0.23577235772357724
15,BFS2Vec,doi_collectionSite,0.8,2nd,0.28735632183908044
15,BFS2Vec,doi_collectionSite,0.8,3rd,0.3275862068965517
15,BFS2Vec,doi_collectionSite,0.8,4th,0.2222222222222222
15,BFS2Vec,doi_collectionSite,0.8,1st,0.22764227642276422
15,BFS2Vec,doi_collectionSite,0.8,2nd,0.21176470588235294
15,BFS2Vec,doi_collectionSite,0.8,3rd,0.29310344827586204
15,BFS2Vec,doi_collectionSite,0.8,4th,0.3793103448275862
15,BFS2Vec,doi_collectionSite,0.8,1st,0.2032520325203252
15,BFS2Vec,doi_collectionSite,0.8,2nd,0.24691358024691357
15,BFS2Vec,doi_collectionSite,0.8,3rd,0.2
15,BFS2Vec,doi_collectionSite,0.8,4th,0.25925925925925924
15,BFS2Vec,doi_collectionSite,0.8,1st,0.17073170731707318
15,BFS2Vec,doi_collectionSite,0.8,2nd,0.21951219512195122
15,BFS2Vec,doi_collectionSite,0.8,3rd,0.2909090909090909
15,BFS2Vec,doi_collectionSite,0.8,4th,0.37037037037037035
15,BFS2Vec,doi_collectionSite,0.8,1st,0.3170731707317073
15,BFS2Vec,doi_collectionSite,0.8,2nd,0.27380952380952384
15,BFS2Vec,doi_collectionSite,0.8,3rd,0.26785714285714285
15,BFS2Vec,doi_collectionSite,0.8,4th,0.4074074074074074
15,BFS2Vec,doi_collectionSite,0.8,1st,0.25203252032520324
15,BFS2Vec,doi_collectionSite,0.8,2nd,0.2619047619047619
15,BFS2Vec,doi_collectionSite,0.8,3rd,0.2807017543859649
15,BFS2Vec,doi_collectionSite,0.8,4th,0.20689655172413793
15,BFS2Vec,doi_collectionSite,0.8,1st,0.2682926829268293
15,BFS2Vec,doi_collectionSite,0.8,2nd,0.23529411764705882
15,BFS2Vec,doi_collectionSite,0.8,3rd,0.32727272727272727
15,BFS2Vec,doi_collectionSite,0.8,4th,0.2857142857142857
15,BFS2Vec,doi_collectionSite,0.8,1st,0.22764227642276422
15,BFS2Vec,doi_collectionSite,0.8,2nd,0.17857142857142858
15,BFS2Vec,doi_collectionSite,0.8,3rd,0.2982456140350877
15,BFS2Vec,doi_collectionSite,0.8,4th,0.43333333333333335
15,BFS2Vec,doi_collectionSite,0.8,1st,0.4146341463414634
15,BFS2Vec,doi_collectionSite,0.8,2nd,0.2
15,BFS2Vec,doi_collectionSite,0.8,3rd,0.34545454545454546
15,BFS2Vec,doi_collectionSite,0.8,4th,0.35714285714285715
15,BFS2Vec,doi_collectionSite,0.8,1st,0.17073170731707318
15,BFS2Vec,doi_collectionSite,0.8,2nd,0.24705882352941178
15,BFS2Vec,doi_collectionSite,0.8,3rd,0.2909090909090909
15,BFS2Vec,doi_collectionSite,0.8,4th,0.3333333333333333
20,BFS2Vec,doi_collectionSite,0.8,1st,0.2845528455284553
20,BFS2Vec,doi_collectionSite,0.8,2nd,0.3333333333333333
20,BFS2Vec,doi_collectionSite,0.8,3rd,0.3793103448275862
20,BFS2Vec,doi_collectionSite,0.8,4th,0.2222222222222222
20,BFS2Vec,doi_collectionSite,0.8,1st,0.3252032520325203
20,BFS2Vec,doi_collectionSite,0.8,2nd,0.27058823529411763
20,BFS2Vec,doi_collectionSite,0.8,3rd,0.3620689655172414
20,BFS2Vec,doi_collectionSite,0.8,4th,0.41379310344827586
20,BFS2Vec,doi_collectionSite,0.8,1st,0.2926829268292683
20,BFS2Vec,doi_collectionSite,0.8,2nd,0.30864197530864196
20,BFS2Vec,doi_collectionSite,0.8,3rd,0.23636363636363636
20,BFS2Vec,doi_collectionSite,0.8,4th,0.4444444444444444
20,BFS2Vec,doi_collectionSite,0.8,1st,0.23577235772357724
20,BFS2Vec,doi_collectionSite,0.8,2nd,0.2682926829268293
20,BFS2Vec,doi_collectionSite,0.8,3rd,0.38181818181818183
20,BFS2Vec,doi_collectionSite,0.8,4th,0.4444444444444444
20,BFS2Vec,doi_collectionSite,0.8,1st,0.37398373983739835
20,BFS2Vec,doi_collectionSite,0.8,2nd,0.35714285714285715
20,BFS2Vec,doi_collectionSite,0.8,3rd,0.35714285714285715
20,BFS2Vec,doi_collectionSite,0.8,4th,0.4444444444444444
20,BFS2Vec,doi_collectionSite,0.8,1st,0.3170731707317073
20,BFS2Vec,doi_collectionSite,0.8,2nd,0.38095238095238093
20,BFS2Vec,doi_collectionSite,0.8,3rd,0.3508771929824561
20,BFS2Vec,doi_collectionSite,0.8,4th,0.27586206896551724
20,BFS2Vec,doi_collectionSite,0.8,1st,0.3333333333333333
20,BFS2Vec,doi_collectionSite,0.8,2nd,0.2823529411764706
20,BFS2Vec,doi_collectionSite,0.8,3rd,0.41818181818181815
20,BFS2Vec,doi_collectionSite,0.8,4th,0.4642857142857143
20,BFS2Vec,doi_collectionSite,0.8,1st,0.2926829268292683
20,BFS2Vec,doi_collectionSite,0.8,2nd,0.2857142857142857
20,BFS2Vec,doi_collectionSite,0.8,3rd,0.38596491228070173
20,BFS2Vec,doi_collectionSite,0.8,4th,0.43333333333333335
20,BFS2Vec,doi_collectionSite,0.8,1st,0.5040650406504065
20,BFS2Vec,doi_collectionSite,0.8,2nd,0.35294117647058826
20,BFS2Vec,doi_collectionSite,0.8,3rd,0.38181818181818183
20,BFS2Vec,doi_collectionSite,0.8,4th,0.5357142857142857
20,BFS2Vec,doi_collectionSite,0.8,1st,0.23577235772357724
20,BFS2Vec,doi_collectionSite,0.8,2nd,0.3058823529411765
20,BFS2Vec,doi_collectionSite,0.8,3rd,0.38181818181818183
20,BFS2Vec,doi_collectionSite,0.8,4th,0.4444444444444444
25,BFS2Vec,doi_collectionSite,0.8,1st,0.36585365853658536
25,BFS2Vec,doi_collectionSite,0.8,2nd,0.39080459770114945
25,BFS2Vec,doi_collectionSite,0.8,3rd,0.43103448275862066
25,BFS2Vec,doi_collectionSite,0.8,4th,0.2962962962962963
25,BFS2Vec,doi_collectionSite,0.8,1st,0.36585365853658536
25,BFS2Vec,doi_collectionSite,0.8,2nd,0.4588235294117647
25,BFS2Vec,doi_collectionSite,0.8,3rd,0.39655172413793105
25,BFS2Vec,doi_collectionSite,0.8,4th,0.4482758620689655
25,BFS2Vec,doi_collectionSite,0.8,1st,0.35772357723577236
25,BFS2Vec,doi_collectionSite,0.8,2nd,0.37037037037037035
25,BFS2Vec,doi_collectionSite,0.8,3rd,0.32727272727272727
25,BFS2Vec,doi_collectionSite,0.8,4th,0.5925925925925926
25,BFS2Vec,doi_collectionSite,0.8,1st,0.3008130081300813
25,BFS2Vec,doi_collectionSite,0.8,2nd,0.32926829268292684
25,BFS2Vec,doi_collectionSite,0.8,3rd,0.4
25,BFS2Vec,doi_collectionSite,0.8,4th,0.6296296296296297
25,BFS2Vec,doi_collectionSite,0.8,1st,0.44715447154471544
25,BFS2Vec,doi_collectionSite,0.8,2nd,0.40476190476190477
25,BFS2Vec,doi_collectionSite,0.8,3rd,0.4642857142857143
25,BFS2Vec,doi_collectionSite,0.8,4th,0.5555555555555556
25,BFS2Vec,doi_collectionSite,0.8,1st,0.37398373983739835
25,BFS2Vec,doi_collectionSite,0.8,2nd,0.40476190476190477
25,BFS2Vec,doi_collectionSite,0.8,3rd,0.43859649122807015
25,BFS2Vec,doi_collectionSite,0.8,4th,0.3793103448275862
25,BFS2Vec,doi_collectionSite,0.8,1st,0.4065040650406504
25,BFS2Vec,doi_collectionSite,0.8,2nd,0.38823529411764707
25,BFS2Vec,doi_collectionSite,0.8,3rd,0.4727272727272727
25,BFS2Vec,doi_collectionSite,0.8,4th,0.5357142857142857
25,BFS2Vec,doi_collectionSite,0.8,1st,0.37398373983739835
25,BFS2Vec,doi_collectionSite,0.8,2nd,0.3333333333333333
25,BFS2Vec,doi_collectionSite,0.8,3rd,0.42105263157894735
25,BFS2Vec,doi_collectionSite,0.8,4th,0.5333333333333333
25,BFS2Vec,doi_collectionSite,0.8,1st,0.5853658536585366
25,BFS2Vec,doi_collectionSite,0.8,2nd,0.43529411764705883
25,BFS2Vec,doi_collectionSite,0.8,3rd,0.5272727272727272
25,BFS2Vec,doi_collectionSite,0.8,4th,0.6428571428571429
25,BFS2Vec,doi_collectionSite,0.8,1st,0.3008130081300813
25,BFS2Vec,doi_collectionSite,0.8,2nd,0.38823529411764707
25,BFS2Vec,doi_collectionSite,0.8,3rd,0.4727272727272727
25,BFS2Vec,doi_collectionSite,0.8,4th,0.5555555555555556
30,BFS2Vec,doi_collectionSite,0.8,1st,0.45528455284552843
30,BFS2Vec,doi_collectionSite,0.8,2nd,0.42528735632183906
30,BFS2Vec,doi_collectionSite,0.8,3rd,0.5
30,BFS2Vec,doi_collectionSite,0.8,4th,0.3333333333333333
30,BFS2Vec,doi_collectionSite,0.8,1st,0.42276422764227645
30,BFS2Vec,doi_collectionSite,0.8,2nd,0.5411764705882353
30,BFS2Vec,doi_collectionSite,0.8,3rd,0.43103448275862066
30,BFS2Vec,doi_collectionSite,0.8,4th,0.5172413793103449
30,BFS2Vec,doi_collectionSite,0.8,1st,0.43902439024390244
30,BFS2Vec,doi_collectionSite,0.8,2nd,0.4074074074074074
30,BFS2Vec,doi_collectionSite,0.8,3rd,0.4
30,BFS2Vec,doi_collectionSite,0.8,4th,0.6666666666666666
30,BFS2Vec,doi_collectionSite,0.8,1st,0.43089430894308944
30,BFS2Vec,doi_collectionSite,0.8,2nd,0.43902439024390244
30,BFS2Vec,doi_collectionSite,0.8,3rd,0.4727272727272727
30,BFS2Vec,doi_collectionSite,0.8,4th,0.7777777777777778
30,BFS2Vec,doi_collectionSite,0.8,1st,0.5040650406504065
30,BFS2Vec,doi_collectionSite,0.8,2nd,0.5357142857142857
30,BFS2Vec,doi_collectionSite,0.8,3rd,0.5357142857142857
30,BFS2Vec,doi_collectionSite,0.8,4th,0.6296296296296297
30,BFS2Vec,doi_collectionSite,0.8,1st,0.42276422764227645
30,BFS2Vec,doi_collectionSite,0.8,2nd,0.44047619047619047
30,BFS2Vec,doi_collectionSite,0.8,3rd,0.47368421052631576
30,BFS2Vec,doi_collectionSite,0.8,4th,0.4827586206896552
30,BFS2Vec,doi_collectionSite,0.8,1st,0.43902439024390244
30,BFS2Vec,doi_collectionSite,0.8,2nd,0.5058823529411764
30,BFS2Vec,doi_collectionSite,0.8,3rd,0.5636363636363636
30,BFS2Vec,doi_collectionSite,0.8,4th,0.5714285714285714
30,BFS2Vec,doi_collectionSite,0.8,1st,0.43089430894308944
30,BFS2Vec,doi_collectionSite,0.8,2nd,0.38095238095238093
30,BFS2Vec,doi_collectionSite,0.8,3rd,0.5263157894736842
30,BFS2Vec,doi_collectionSite,0.8,4th,0.6333333333333333
30,BFS2Vec,doi_collectionSite,0.8,1st,0.6504065040650406
30,BFS2Vec,doi_collectionSite,0.8,2nd,0.4823529411764706
30,BFS2Vec,doi_collectionSite,0.8,3rd,0.6363636363636364
30,BFS2Vec,doi_collectionSite,0.8,4th,0.6428571428571429
30,BFS2Vec,doi_collectionSite,0.8,1st,0.3902439024390244
30,BFS2Vec,doi_collectionSite,0.8,2nd,0.47058823529411764
30,BFS2Vec,doi_collectionSite,0.8,3rd,0.5272727272727272
30,BFS2Vec,doi_collectionSite,0.8,4th,0.6296296296296297
35,BFS2Vec,doi_collectionSite,0.8,1st,0.5040650406504065
35,BFS2Vec,doi_collectionSite,0.8,2nd,0.5287356321839081
35,BFS2Vec,doi_collectionSite,0.8,3rd,0.5689655172413793
35,BFS2Vec,doi_collectionSite,0.8,4th,0.5185185185185185
35,BFS2Vec,doi_collectionSite,0.8,1st,0.4959349593495935
35,BFS2Vec,doi_collectionSite,0.8,2nd,0.6352941176470588
35,BFS2Vec,doi_collectionSite,0.8,3rd,0.5172413793103449
35,BFS2Vec,doi_collectionSite,0.8,4th,0.6206896551724138
35,BFS2Vec,doi_collectionSite,0.8,1st,0.5772357723577236
35,BFS2Vec,doi_collectionSite,0.8,2nd,0.5308641975308642
35,BFS2Vec,doi_collectionSite,0.8,3rd,0.6
35,BFS2Vec,doi_collectionSite,0.8,4th,0.7777777777777778
35,BFS2Vec,doi_collectionSite,0.8,1st,0.5447154471544715
35,BFS2Vec,doi_collectionSite,0.8,2nd,0.5853658536585366
35,BFS2Vec,doi_collectionSite,0.8,3rd,0.6363636363636364
35,BFS2Vec,doi_collectionSite,0.8,4th,0.8148148148148148
35,BFS2Vec,doi_collectionSite,0.8,1st,0.5772357723577236
35,BFS2Vec,doi_collectionSite,0.8,2nd,0.6190476190476191
35,BFS2Vec,doi_collectionSite,0.8,3rd,0.6607142857142857
35,BFS2Vec,doi_collectionSite,0.8,4th,0.7037037037037037
35,BFS2Vec,doi_collectionSite,0.8,1st,0.4715447154471545
35,BFS2Vec,doi_collectionSite,0.8,2nd,0.5119047619047619
35,BFS2Vec,doi_collectionSite,0.8,3rd,0.5614035087719298
35,BFS2Vec,doi_collectionSite,0.8,4th,0.6551724137931034
35,BFS2Vec,doi_collectionSite,0.8,1st,0.5121951219512195
35,BFS2Vec,doi_collectionSite,0.8,2nd,0.611764705882353
35,BFS2Vec,doi_collectionSite,0.8,3rd,0.6545454545454545
35,BFS2Vec,doi_collectionSite,0.8,4th,0.6071428571428571
35,BFS2Vec,doi_collectionSite,0.8,1st,0.4959349593495935
35,BFS2Vec,doi_collectionSite,0.8,2nd,0.5
35,BFS2Vec,doi_collectionSite,0.8,3rd,0.6140350877192983
35,BFS2Vec,doi_collectionSite,0.8,4th,0.7
35,BFS2Vec,doi_collectionSite,0.8,1st,0.6910569105691057
35,BFS2Vec,doi_collectionSite,0.8,2nd,0.5882352941176471
35,BFS2Vec,doi_collectionSite,0.8,3rd,0.6909090909090909
35,BFS2Vec,doi_collectionSite,0.8,4th,0.7142857142857143
35,BFS2Vec,doi_collectionSite,0.8,1st,0.4796747967479675
35,BFS2Vec,doi_collectionSite,0.8,2nd,0.5882352941176471
35,BFS2Vec,doi_collectionSite,0.8,3rd,0.6
35,BFS2Vec,doi_collectionSite,0.8,4th,0.7037037037037037
40,BFS2Vec,doi_collectionSite,0.8,1st,0.6747967479674797
40,BFS2Vec,doi_collectionSite,0.8,2nd,0.6551724137931034
40,BFS2Vec,doi_collectionSite,0.8,3rd,0.6551724137931034
40,BFS2Vec,doi_collectionSite,0.8,4th,0.6296296296296297
40,BFS2Vec,doi_collectionSite,0.8,1st,0.5772357723577236
40,BFS2Vec,doi_collectionSite,0.8,2nd,0.6705882352941176
40,BFS2Vec,doi_collectionSite,0.8,3rd,0.6551724137931034
40,BFS2Vec,doi_collectionSite,0.8,4th,0.7931034482758621
40,BFS2Vec,doi_collectionSite,0.8,1st,0.6585365853658537
40,BFS2Vec,doi_collectionSite,0.8,2nd,0.654320987654321
40,BFS2Vec,doi_collectionSite,0.8,3rd,0.7272727272727273
